roll;pitch;heading;rollRate;pitchRate;yawRate;groundSpeed;airSpeed;climbRate;altitudeRelative;altitudeAMSL;flightDistance;flightTime;distanceToHome;headingToNextWP;headingToHome;throttlePct;gps.lat;gps.lon
-7.1;7.7;359;0.1;-0.2;-0.0;4.9;0.0;-0.0;15.0;862.3;4311.2;00:21:44;17.1;224;224;71;-19.4678082;-49.1436664
-7.2;7.5;359;0.2;-0.0;0.0;4.9;0.0;-0.0;15.0;862.3;4315.4;00:21:45;12.2;224;224;71;-19.4678336;-49.1436919
-0.2;0.5;0;1.9;-2.3;-0.0;4.3;0.0;-0.0;15.0;862.3;4319.4;00:21:46;7.6;224;224;70;-19.4678653;-49.1437239
1.0;-1.2;0;-1.0;-0.1;0.1;2.9;0.0;-0.0;15.0;862.3;4323.5;00:21:47;4.2;224;225;70;-19.4678962;-49.1437552
2.7;-2.6;0;15.6;-19.0;0.4;1.8;0.0;-0.0;15.0;862.3;4325.5;00:21:48;2.1;9;225;71;-19.4679099;-49.1437691
5.8;-12.4;0;0.1;20.7;-0.8;0.9;0.0;-0.0;15.0;862.3;4325.5;00:21:49;1.6;9;215;71;-19.4679195;-49.1437806
5.0;-16.7;0;-13.8;-4.9;0.6;2.7;0.0;-0.0;15.1;862.3;4325.5;00:21:50;3.5;9;202;72;-19.4679109;-49.1437805
1.3;-9.9;0;0.7;19.1;-0.4;4.2;0.0;-0.0;15.0;862.3;4329.6;00:21:51;7.3;9;196;71;-19.4678782;-49.1437723
1.9;-9.0;359;0.1;-1.6;0.0;4.1;0.0;0.0;15.0;862.2;4333.7;00:21:52;11.2;9;194;71;-19.4678481;-49.1437670
1.8;-9.8;359;-0.4;0.2;0.1;4.2;0.0;0.0;15.0;862.2;4337.8;00:21:53;15.4;9;193;71;-19.4678035;-49.1437586
1.7;-10.0;359;0.0;-0.4;-0.0;4.4;0.0;0.0;15.0;862.2;4341.9;00:21:54;19.9;9;192;71;-19.4677732;-49.1437528
1.7;-10.2;359;0.4;-0.4;0.0;4.5;0.0;0.0;15.0;862.2;4345.9;00:21:55;24.2;9;192;71;-19.4677260;-49.1437441
1.8;-10.2;359;0.3;-0.3;0.0;4.6;0.0;0.0;15.0;862.2;4350.1;00:21:56;28.7;9;191;71;-19.4676860;-49.1437371
1.9;-10.4;359;0.3;-0.1;0.0;4.6;0.0;0.0;15.0;862.2;4356.2;00:21:57;33.2;9;191;71;-19.4676532;-49.1437315
1.9;-10.5;359;0.3;-0.0;0.1;4.7;0.0;0.0;15.0;862.2;4360.3;00:21:58;37.9;9;191;71;-19.4676034;-49.1437230
1.9;-10.5;359;-0.1;0.1;-0.1;4.8;0.0;0.0;15.0;862.2;4364.4;00:21:59;42.0;9;191;71;-19.4676034;-49.1437230
2.0;-10.5;359;-0.2;-0.1;-0.0;4.8;0.0;0.1;14.9;862.2;4368.4;00:22:00;46.7;9;191;71;-19.4675697;-49.1437173
2.0;-10.6;0;0.2;0.1;0.2;4.8;0.0;0.1;14.9;862.2;4374.5;00:22:01;51.4;9;190;71;-19.4675273;-49.1437101
2.1;-10.6;359;0.1;0.2;-0.0;4.9;0.0;0.1;14.9;862.2;4378.6;00:22:02;56.2;9;190;71;-19.4674844;-49.1437028
2.1;-10.6;359;-0.2;-0.0;-0.1;4.9;0.0;0.1;14.9;862.2;4382.7;00:22:03;61.1;9;190;71;-19.4674411;-49.1436955
1.9;-10.7;359;-0.5;-0.1;-0.2;4.9;0.0;0.0;15.0;862.2;4388.9;00:22:04;66.0;9;190;71;-19.4673975;-49.1436880
2.0;-10.7;359;-0.0;0.1;-0.0;4.9;0.0;0.0;15.0;862.2;4393.1;00:22:05;70.9;9;190;71;-19.4673536;-49.1436804
-0.4;-10.6;14;3.5;-2.1;-5.4;4.9;0.0;0.0;15.0;862.2;4397.2;00:22:06;75.7;9;190;71;-19.4673010;-49.1436715
0.5;-10.9;14;-0.1;-0.3;0.1;4.9;0.0;0.0;15.0;862.2;4403.5;00:22:07;80.6;9;190;71;-19.4672662;-49.1436642
0.4;-10.8;14;-0.2;0.1;0.0;5.0;0.0;0.0;15.0;862.2;4407.7;00:22:08;85.6;9;191;71;-19.4672142;-49.1436507
0.3;-10.9;14;-0.2;0.2;-0.2;5.0;0.0;0.0;15.0;862.2;4411.8;00:22:09;90.6;9;191;71;-19.4671796;-49.1436416
0.2;-10.9;14;-0.0;-0.0;-0.1;5.0;0.0;0.0;15.0;862.2;4418.1;00:22:10;95.6;9;191;71;-19.4671277;-49.1436278
0.3;-10.9;14;0.0;0.2;0.1;5.0;0.0;0.0;15.0;862.2;4422.2;00:22:11;100.3;9;191;71;-19.4670935;-49.1436187
0.3;-10.9;14;0.0;-0.0;0.0;5.0;0.0;0.0;15.0;862.2;4428.5;00:22:12;105.3;9;191;71;-19.4670410;-49.1436048
0.3;-11.0;14;-0.1;0.2;0.1;5.0;0.0;0.0;15.0;862.2;4432.7;00:22:13;110.1;9;191;71;-19.4670065;-49.1435958
2.6;-10.7;358;5.8;5.4;6.3;5.0;0.0;0.0;15.0;862.2;4436.8;00:22:14;115.2;9;191;71;-19.4669545;-49.1435820
1.6;-10.8;359;0.0;-0.0;0.0;5.0;0.0;0.0;15.0;862.2;4442.9;00:22:15;120.0;9;191;71;-19.4669100;-49.1435730
1.5;-10.8;359;0.3;-0.1;-0.1;5.0;0.0;0.0;15.0;862.2;4447.0;00:22:16;125.1;9;191;71;-19.4668745;-49.1435675
1.7;-10.7;359;1.3;0.3;-0.1;5.0;0.0;0.0;15.0;862.2;4453.0;00:22:17;130.1;9;191;71;-19.4668209;-49.1435597
1.7;-10.7;359;-0.2;0.1;0.0;5.0;0.0;0.0;14.9;862.2;4457.1;00:22:18;134.9;9;191;71;-19.4667762;-49.1435534
1.6;-10.8;359;0.2;0.2;0.0;5.0;0.0;0.0;15.0;862.2;4461.3;00:22:19;139.8;9;191;71;-19.4667405;-49.1435483
1.5;-10.8;359;-0.4;0.1;-0.1;5.0;0.0;0.0;15.0;862.2;4467.6;00:22:20;144.7;9;191;71;-19.4666872;-49.1435405
1.5;-10.8;359;0.2;-0.1;0.1;5.0;0.0;0.0;15.0;862.2;4471.7;00:22:21;149.8;9;191;71;-19.4666427;-49.1435339
1.6;-10.9;0;-0.0;0.3;0.1;5.0;0.0;0.0;15.0;862.2;4478.0;00:22:22;154.7;9;190;71;-19.4666071;-49.1435288
1.6;-10.8;359;-0.2;-0.0;-0.0;5.0;0.0;0.0;14.9;862.2;4482.1;00:22:23;159.6;9;190;71;-19.4665623;-49.1435223
1.5;-10.9;359;-0.3;-0.0;-0.0;5.0;0.0;0.0;14.9;862.2;4486.2;00:22:24;164.6;9;190;71;-19.4665087;-49.1435146
1.5;-10.8;359;-0.2;-0.0;0.0;5.0;0.0;0.0;14.9;862.2;4492.3;00:22:25;169.5;9;190;71;-19.4664641;-49.1435080
1.6;-10.7;359;0.2;-0.2;0.1;5.0;0.0;0.0;15.0;862.2;4496.3;00:22:26;174.4;9;190;71;-19.4664193;-49.1435014
1.7;-10.6;0;0.1;-0.1;0.1;5.0;0.0;0.1;14.9;862.2;4502.5;00:22:27;179.3;9;190;71;-19.4663838;-49.1434963
1.6;-10.8;359;-0.2;0.1;0.1;5.0;0.0;0.1;14.9;862.2;4506.6;00:22:28;184.3;9;190;71;-19.4663301;-49.1434884
1.4;-10.7;359;0.3;0.3;-0.1;5.0;0.0;0.1;14.9;862.2;4510.7;00:22:29;189.1;9;190;71;-19.4662947;-49.1434829
1.4;-10.7;0;0.1;-0.3;0.2;5.0;0.0;0.1;14.9;862.2;4517.0;00:22:30;193.9;9;190;71;-19.4662416;-49.1434747
1.4;-10.8;359;0.4;-0.0;-0.0;5.0;0.0;0.1;14.9;862.2;4521.1;00:22:31;198.8;9;190;71;-19.4661967;-49.1434680
1.6;-10.9;359;0.3;0.0;-0.1;5.0;0.0;0.1;14.9;862.2;4525.3;00:22:32;203.7;9;190;71;-19.4661613;-49.1434628
1.6;-10.9;359;0.4;-0.2;-0.0;5.0;0.0;0.1;14.9;862.2;4531.6;00:22:33;208.7;9;190;71;-19.4661080;-49.1434554
1.7;-10.8;359;0.1;0.2;0.2;5.0;0.0;0.1;14.9;862.2;4535.8;00:22:34;213.7;9;190;71;-19.4660636;-49.1434490
1.6;-10.9;359;0.3;0.1;-0.0;5.0;0.0;0.1;14.9;862.2;4539.9;00:22:35;218.4;9;190;71;-19.4660189;-49.1434425
1.7;-10.9;359;-0.1;-0.4;0.0;5.0;0.0;0.1;14.9;862.2;4546.2;00:22:36;223.4;9;190;71;-19.4659833;-49.1434372
1.6;-10.9;359;0.0;0.0;-0.0;5.0;0.0;0.1;14.9;862.2;4550.3;00:22:37;228.4;9;190;71;-19.4659385;-49.1434306
13.3;0.4;45;-12.7;20.7;42.1;4.2;0.0;0.1;14.9;862.2;4556.5;00:22:38;233.1;9;190;71;-19.4658852;-49.1434226
15.5;-0.3;88;6.7;2.5;45.5;1.9;0.0;0.1;14.9;862.1;4558.5;00:22:39;235.6;9;190;73;-19.4658559;-49.1434118
2.0;-6.1;134;-20.7;-2.9;45.4;1.5;0.0;0.1;14.8;862.1;4558.5;00:22:40;235.2;9;190;71;-19.4658429;-49.1433932
-11.6;1.6;121;-20.8;5.0;-57.5;1.5;0.0;0.1;14.8;862.1;4560.5;00:22:41;234.3;9;191;71;-19.4658540;-49.1433825
-6.5;-14.4;73;1.1;-26.0;-47.6;2.0;0.0;0.1;14.8;862.1;4562.5;00:22:42;235.0;9;191;72;-19.4658606;-49.1433726
-0.8;-18.6;55;-11.7;10.8;4.7;4.3;0.0;0.0;14.9;862.1;4566.6;00:22:43;237.3;9;192;72;-19.4658530;-49.1433577
0.2;-10.3;56;0.4;1.6;-0.3;4.6;0.0;0.0;14.9;862.1;4570.7;00:22:44;240.5;9;192;71;-19.4658296;-49.1433193
0.1;-10.7;56;0.4;-0.1;0.1;4.7;0.0;0.0;14.8;862.1;4574.8;00:22:45;243.8;9;193;71;-19.4658113;-49.1432890
-7.5;6.7;14;-8.8;28.9;-44.0;3.9;0.0;0.0;14.8;862.1;4579.0;00:22:46;247.2;9;194;72;-19.4657879;-49.1432509
-16.4;12.3;358;-2.0;4.9;7.0;0.5;0.0;0.1;14.8;862.1;4581.1;00:22:47;249.0;9;194;73;-19.4657617;-49.1432157
-9.9;9.7;0;15.4;-18.0;-2.1;2.0;0.0;0.0;14.8;862.1;4581.1;00:22:48;248.2;9;194;72;-19.4657573;-49.1432122
4.4;-4.0;359;16.3;-0.3;0.0;2.5;0.0;0.1;14.8;862.1;4581.1;00:22:49;246.3;9;194;71;-19.4657704;-49.1432320
-4.0;-10.6;0;6.7;-17.7;-1.2;1.2;0.0;0.1;14.9;862.2;4583.1;00:22:50;245.2;9;193;71;-19.4657807;-49.1432471
-3.9;-8.0;359;-22.0;-26.5;-0.5;1.5;0.0;0.0;14.9;862.2;4585.1;00:22:51;245.6;9;193;71;-19.4657802;-49.1432585
-13.8;-14.8;359;19.3;16.8;2.3;3.9;0.0;0.0;15.0;862.2;4587.1;00:22:52;247.2;9;192;72;-19.4657658;-49.1432729
-6.0;-8.0;359;0.7;0.3;0.0;4.4;0.0;0.0;14.9;862.2;4591.1;00:22:53;249.7;9;192;71;-19.4657373;-49.1433014
-0.7;-1.8;359;2.1;-1.6;0.5;4.0;0.0;0.0;14.9;862.2;4595.3;00:22:54;252.3;9;191;70;-19.4657133;-49.1433244
0.2;-0.3;0;0.7;1.7;0.1;3.1;0.0;0.0;14.9;862.2;4599.3;00:22:55;254.3;9;190;70;-19.4657133;-49.1433244
0.6;0.5;0;0.8;0.4;0.2;2.1;0.0;0.0;15.0;862.2;4601.3;00:22:57;255.8;9;190;70;-19.4656864;-49.1433496
1.4;10.0;0;1.6;28.8;-0.5;1.2;0.0;0.0;15.0;862.2;4603.3;00:22:57;256.8;193;190;71;-19.4656639;-49.1433699
-1.9;8.4;0;-8.6;18.7;0.3;1.3;0.0;-0.0;15.0;862.3;4603.3;00:22:58;256.2;193;190;71;-19.4656543;-49.1433787
-2.5;18.6;0;-0.8;4.3;-0.0;3.1;0.0;-0.0;15.0;862.3;4605.3;00:22:59;253.9;193;189;73;-19.4656555;-49.1433859
-1.6;6.4;0;5.2;-11.1;-0.8;4.4;0.0;-0.1;15.0;862.3;4609.4;00:23:00;249.9;193;189;71;-19.4656742;-49.1433905
-1.9;8.8;359;-0.1;1.2;0.1;4.3;0.0;-0.0;15.0;862.3;4613.5;00:23:01;245.7;193;189;71;-19.4657023;-49.1433956
-1.3;3.8;0;0.4;-14.0;-0.4;4.3;0.0;-0.1;15.0;862.3;4617.6;00:23:02;241.5;193;189;70;-19.4657486;-49.1434047
-0.2;-0.1;0;0.5;-1.9;0.1;3.2;0.0;-0.1;15.0;862.3;4621.7;00:23:04;237.9;193;189;70;-19.4657871;-49.1434125
0.4;-0.4;0;0.3;13.7;-0.0;2.2;0.0;-0.1;15.1;862.3;4623.7;00:23:04;235.2;193;189;70;-19.4658140;-49.1434181
10.6;0.6;359;25.4;-2.5;-0.0;1.9;0.0;-0.0;15.1;862.3;4625.8;00:23:05;233.2;126;189;72;-19.4658394;-49.1434234
13.3;0.9;0;24.4;21.5;-1.9;2.1;0.0;-0.0;15.0;862.3;4627.8;00:23:06;231.8;126;190;71;-19.4658618;-49.1434271
12.4;11.8;359;-14.4;-14.0;-0.1;4.0;0.0;-0.1;15.1;862.3;4631.8;00:23:07;230.8;126;190;72;-19.4658733;-49.1434194
7.7;4.7;0;-0.1;-1.5;0.1;4.5;0.0;-0.1;15.1;862.3;4636.0;00:23:08;229.2;126;191;71;-19.4658901;-49.1433871
8.2;5.1;0;0.3;0.2;-0.1;4.5;0.0;-0.0;15.0;862.3;4640.1;00:23:09;227.7;126;193;71;-19.4659074;-49.1433578
0.6;0.1;359;-0.3;-1.8;0.1;4.1;0.0;-0.0;15.0;862.3;4644.1;00:23:10;226.3;126;194;70;-19.4659331;-49.1433141
-0.7;-1.4;0;-0.8;0.8;-0.2;2.9;0.0;-0.0;15.0;862.3;4648.2;00:23:11;225.3;126;194;70;-19.4659538;-49.1432792
2.9;2.5;0;-16.3;8.1;-0.0;2.1;0.0;-0.0;15.0;862.3;4650.2;00:23:12;224.6;191;195;70;-19.4659663;-49.1432578
-16.3;-6.5;338;-0.4;-12.0;-59.5;1.7;0.0;0.0;15.0;862.3;4652.2;00:23:13;223.5;191;195;72;-19.4659771;-49.1432389
-10.6;-10.3;290;-17.6;5.4;-43.7;2.3;0.0;-0.0;15.1;862.3;4652.2;00:23:14;221.9;191;195;71;-19.4659925;-49.1432281
-3.1;-13.6;245;10.9;23.6;-42.3;4.2;0.0;-0.1;15.1;862.3;4656.2;00:23:15;219.2;191;194;72;-19.4660021;-49.1432386
0.2;-5.1;234;-2.9;23.2;4.6;4.3;0.0;-0.0;15.0;862.3;4660.3;00:23:16;215.8;191;194;71;-19.4660201;-49.1432655
0.7;-0.7;235;2.0;2.1;1.3;3.2;0.0;0.0;15.0;862.3;4664.5;00:23:17;213.1;191;193;70;-19.4660494;-49.1433055
-2.7;1.3;244;-38.8;12.9;51.8;2.3;0.0;0.1;15.0;862.3;4666.5;00:23:18;211.0;191;193;69;-19.4660655;-49.1433282
1.3;16.7;292;-0.2;-0.2;44.1;1.7;0.0;0.0;15.0;862.3;4668.5;00:23:19;209.3;191;193;72;-19.4660824;-49.1433524
3.2;21.1;336;-9.9;-15.5;41.1;4.0;0.0;-0.0;15.0;862.3;4672.6;00:23:20;207.3;191;193;73;-19.4660944;-49.1433556
-1.7;4.5;2;7.1;-7.3;-9.8;4.4;0.0;-0.0;15.0;862.3;4676.7;00:23:21;204.2;191;194;70;-19.4661229;-49.1433338
0.6;1.5;359;19.5;16.5;0.6;2.8;0.0;-0.0;15.0;862.3;4680.7;00:23:22;201.6;191;195;71;-19.4661506;-49.1433152
-5.4;7.8;0;-25.7;0.1;0.2;2.9;0.0;0.0;15.0;862.3;4682.7;00:23:23;199.6;193;195;71;-19.4661820;-49.1432983
-11.7;14.2;359;14.3;21.5;3.4;3.0;0.0;0.0;15.0;862.3;4684.7;00:23:24;197.1;193;195;72;-19.4661994;-49.1432895
-2.0;10.5;0;0.5;-20.2;-0.2;4.7;0.0;-0.1;15.1;862.3;4688.8;00:23:25;193.0;193;195;71;-19.4662245;-49.1432912
-3.3;9.2;359;-0.2;1.1;0.2;4.7;0.0;-0.0;15.0;862.3;4692.9;00:23:26;188.5;193;195;71;-19.4662610;-49.1433031
-2.7;8.5;0;4.3;-15.4;-0.3;4.7;0.0;-0.0;15.0;862.3;4698.9;00:23:27;184.0;193;195;71;-19.4663085;-49.1433169
-0.3;0.6;0;1.0;-2.7;0.2;3.8;0.0;-0.0;15.0;862.3;4703.1;00:23:28;179.9;193;195;70;-19.4663480;-49.1433289
0.7;0.1;0;0.6;16.8;0.1;2.7;0.0;-0.0;15.0;862.3;4705.1;00:23:29;177.0;193;195;70;-19.4663745;-49.1433372
9.3;2.8;0;26.2;-2.9;-0.1;2.3;0.0;-0.0;15.0;862.3;4707.1;00:23:30;174.7;139;195;71;-19.4664028;-49.1433456
2.2;-15.9;43;12.3;9.1;46.1;2.2;0.0;-0.1;15.1;862.3;4709.1;00:23:31;173.3;139;196;72;-19.4664228;-49.1433473
8.7;-16.3;86;20.4;-2.9;43.7;3.5;0.0;-0.0;15.1;862.3;4713.1;00:23:32;173.7;139;197;73;-19.4664314;-49.1433339
-1.3;-8.5;106;2.5;-13.8;-7.1;4.4;0.0;-0.0;15.1;862.3;4717.3;00:23:33;174.0;139;198;71;-19.4664370;-49.1432942
0.1;-10.0;105;0.4;-0.3;-0.2;4.4;0.0;-0.0;15.0;862.3;4721.4;00:23:34;174.3;139;200;71;-19.4664459;-49.1432614
0.3;-10.2;105;0.5;-0.4;-0.0;4.5;0.0;0.0;15.0;862.3;4725.5;00:23:35;174.7;139;201;71;-19.4664586;-49.1432109
0.3;-0.9;105;-1.3;2.5;-1.1;3.9;0.0;-0.0;15.0;862.3;4729.6;00:23:36;175.2;139;203;70;-19.4664673;-49.1431769
1.3;3.1;98;31.5;22.5;-49.9;2.7;0.0;0.0;15.0;862.3;4733.6;00:23:37;175.6;139;204;69;-19.4664794;-49.1431330
-6.2;16.6;50;-20.4;-4.8;-43.4;1.4;0.0;0.0;15.0;862.3;4735.6;00:23:39;175.1;139;204;72;-19.4664872;-49.1431096
-8.7;-11.6;7;5.5;-14.2;-49.2;1.7;0.0;0.0;15.0;862.3;4735.6;00:23:39;173.7;139;204;71;-19.4664971;-49.1431076
0.4;2.5;359;0.9;18.0;2.1;1.5;0.0;-0.0;15.0;862.2;4737.6;00:23:40;173.5;139;203;71;-19.4665018;-49.1431248
1.3;14.5;359;1.8;-22.5;-0.1;1.4;0.0;0.0;15.0;862.2;4739.6;00:23:41;173.0;139;203;71;-19.4664974;-49.1431348
-10.3;19.3;359;1.6;-1.3;0.4;3.5;0.0;0.1;15.0;862.2;4741.6;00:23:42;170.7;139;203;73;-19.4665074;-49.1431441
-2.7;4.9;0;4.4;5.7;-2.1;4.5;0.0;0.0;15.0;862.2;4745.7;00:23:43;166.5;139;203;71;-19.4665293;-49.1431531
0.3;10.8;359;-20.1;-0.2;-0.9;4.4;0.0;0.1;14.9;862.2;4749.9;00:23:44;162.2;204;203;71;-19.4665653;-49.1431728
-3.9;9.4;359;-0.5;-0.0;0.0;4.5;0.0;0.1;14.9;862.2;4754.0;00:23:45;157.8;204;203;71;-19.4666089;-49.1431949
-4.0;9.5;359;-0.1;0.0;-0.0;4.6;0.0;0.0;15.0;862.2;4758.0;00:23:46;153.3;204;203;71;-19.4666464;-49.1432124
-3.8;9.6;359;-0.1;0.2;-0.1;4.7;0.0;0.0;15.0;862.2;4764.1;00:23:47;148.7;204;203;71;-19.4666769;-49.1432267
-0.5;0.9;0;3.3;1.1;-0.3;4.3;0.0;0.0;15.0;862.2;4768.3;00:23:48;144.1;204;203;70;-19.4667164;-49.1432450
-3.1;7.9;0;-0.5;-6.9;0.3;3.3;0.0;0.1;14.9;862.2;4772.3;00:23:49;140.6;204;203;70;-19.4667569;-49.1432639
12.1;7.8;359;23.5;0.3;-0.1;3.3;0.0;0.1;14.9;862.2;4774.3;00:23:50;137.3;174;203;72;-19.4667849;-49.1432761
15.7;-8.0;44;15.2;12.6;46.8;3.4;0.0;0.1;14.9;862.2;4778.4;00:23:51;134.7;174;204;72;-19.4668140;-49.1432765
9.4;-5.1;89;-21.5;-4.2;44.2;4.6;0.0;0.0;14.9;862.2;4782.4;00:23:52;132.9;174;205;71;-19.4668351;-49.1432602
1.0;-9.7;133;0.1;6.2;44.4;4.6;0.0;0.1;14.9;862.1;4786.5;00:23:53;130.8;174;207;71;-19.4668747;-49.1432282
-0.1;-0.7;140;0.4;2.7;-2.7;3.7;0.0;0.1;14.9;862.1;4790.6;00:23:54;129.2;174;209;70;-19.4668998;-49.1432073
7.2;5.9;123;20.3;25.2;-56.3;2.5;0.0;0.1;14.9;862.1;4794.6;00:23:56;128.1;174;210;71;-19.4669285;-49.1431823
-8.9;12.9;76;-28.0;-24.3;-44.7;2.0;0.0;0.1;14.9;862.1;4794.6;00:23:56;126.5;174;210;72;-19.4669458;-49.1431767
0.0;-1.7;30;8.3;18.3;-46.2;1.6;0.0;0.1;14.9;862.1;4796.6;00:23:57;125.2;174;210;71;-19.4669535;-49.1431923
0.5;12.7;354;-6.3;-21.8;6.8;1.3;0.0;0.2;14.9;862.2;4798.7;00:23:58;124.3;174;209;70;-19.4669543;-49.1432060
0.3;0.2;0;-0.1;0.0;0.0;0.0;0.0;0.1;0.0;847.4;0.0;00:00:00;0.0;--.--;--.--;10;-19.4679297;-49.1437879
0.3;0.2;0;0.1;0.1;0.1;0.0;0.0;0.1;0.0;847.4;0.0;00:00:01;0.0;--.--;--.--;45;-19.4679297;-49.1437879
0.3;0.2;0;0.0;-0.0;0.1;0.0;0.0;0.1;0.0;847.5;0.0;00:00:02;0.0;--.--;--.--;62;-19.4679296;-49.1437879
0.4;0.2;0;0.7;-0.5;0.0;0.1;0.0;0.6;0.1;847.5;0.0;00:00:03;0.0;--.--;--.--;74;-19.4679296;-49.1437879
0.5;-0.1;0;-0.2;0.0;-0.0;0.0;0.0;1.2;0.5;848.0;0.0;00:00:04;0.1;--.--;--.--;73;-19.4679298;-49.1437881
0.4;0.1;0;-0.7;0.1;2.9;0.0;0.0;1.3;1.5;849.0;0.0;00:00:05;0.0;--.--;--.--;73;-19.4679301;-49.1437883
0.4;0.2;1;-0.2;0.2;0.4;0.0;0.0;1.4;2.7;850.1;0.0;00:00:06;0.0;--.--;--.--;72;-19.4679301;-49.1437882
0.3;0.2;1;-0.1;0.2;0.2;0.0;0.0;1.4;4.0;851.4;0.0;00:00:07;0.0;--.--;--.--;72;-19.4679299;-49.1437879
0.2;0.3;1;0.2;-0.1;-0.0;0.0;0.0;1.4;5.4;852.8;0.0;00:00:08;0.0;--.--;--.--;72;-19.4679298;-49.1437878
0.3;0.1;1;-0.1;-0.2;0.1;0.0;0.0;1.5;6.8;854.2;0.0;00:00:09;0.0;--.--;--.--;72;-19.4679298;-49.1437878
0.3;0.1;1;0.0;-0.1;0.1;0.0;0.0;1.5;8.2;855.6;0.0;00:00:10;0.0;--.--;--.--;72;-19.4679297;-49.1437880
0.4;0.3;1;-0.2;-0.2;-0.2;0.0;0.0;1.7;9.7;857.1;0.0;00:00:11;0.0;--.--;--.--;79;-19.4679295;-49.1437882
0.4;0.3;1;-0.2;-0.4;0.1;0.0;0.0;1.6;11.3;858.8;0.0;00:00:12;0.1;--.--;--.--;65;-19.4679293;-49.1437884
0.3;0.4;1;0.4;0.4;-0.1;0.0;0.0;1.0;12.8;860.2;0.0;00:00:13;0.1;--.--;--.--;70;-19.4679289;-49.1437886
0.4;0.5;1;0.7;0.3;-0.1;0.1;0.0;0.6;13.6;861.1;0.0;00:00:14;0.1;--.--;--.--;70;-19.4679287;-49.1437886
2.8;-9.9;359;-3.1;-26.0;1.8;0.1;0.0;0.4;14.2;861.6;0.0;00:00:15;0.1;--.--;--.--;71;-19.4679287;-49.1437885
2.8;-20.4;0;-0.1;-3.2;-0.0;2.4;0.0;0.2;14.5;862.0;0.0;00:00:16;1.7;--.--;190;73;-19.4679271;-49.1437879
3.0;-10.0;0;-0.5;22.8;-1.0;4.5;0.0;-0.0;14.7;862.1;4.0;00:00:17;5.5;--.--;189;71;-19.4679071;-49.1437840
1.5;-9.0;359;0.4;-1.5;0.2;4.4;0.0;0.0;14.7;862.1;8.2;00:00:18;9.9;--.--;189;71;-19.4678771;-49.1437789
1.7;-9.7;359;0.4;0.1;-0.1;4.4;0.0;-0.0;14.7;862.1;14.3;00:00:19;14.4;--.--;189;71;-19.4678294;-49.1437704
1.8;-9.7;359;-0.1;-0.1;0.1;4.5;0.0;-0.0;14.7;862.1;18.4;00:00:20;18.8;--.--;189;71;-19.4677978;-49.1437650
1.9;-9.8;359;0.5;0.0;-0.1;4.6;0.0;-0.0;14.7;862.1;22.4;00:00:21;23.4;--.--;189;71;-19.4677494;-49.1437567
2.0;-9.8;359;-0.1;-0.3;0.1;4.7;0.0;-0.0;14.7;862.1;26.5;00:00:22;28.1;--.--;189;71;-19.4677165;-49.1437511
1.7;-9.9;0;0.2;-0.1;0.2;4.7;0.0;-0.0;14.7;862.1;32.7;00:00:23;32.8;--.--;189;71;-19.4676662;-49.1437421
1.8;-10.0;0;0.3;-0.3;0.1;4.8;0.0;-0.0;14.7;862.1;36.8;00:00:24;37.5;--.--;189;71;-19.4676326;-49.1437362
1.8;-10.0;359;-0.0;0.2;-0.2;4.8;0.0;-0.1;14.8;862.2;40.9;00:00:25;42.0;--.--;189;71;-19.4675901;-49.1437287
1.7;-10.0;0;0.2;0.0;-0.1;4.8;0.0;-0.1;14.8;862.2;44.9;00:00:26;46.8;--.--;189;71;-19.4675477;-49.1437211
1.8;-10.0;0;-0.4;-0.1;0.0;4.9;0.0;-0.0;14.8;862.2;51.1;00:00:27;51.6;--.--;189;71;-19.4674958;-49.1437121
1.9;-10.0;359;-0.1;-0.2;0.1;4.9;0.0;-0.0;14.8;862.2;55.2;00:00:28;56.4;--.--;189;71;-19.4674523;-49.1437045
1.9;-10.1;359;0.5;-0.1;0.1;4.9;0.0;-0.0;14.8;862.2;61.3;00:00:29;61.3;--.--;189;71;-19.4674179;-49.1436985
1.8;-10.1;359;0.0;-0.2;0.0;4.9;0.0;-0.0;14.8;862.2;65.5;00:00:30;66.3;--.--;189;71;-19.4673653;-49.1436892
1.8;-10.1;0;-0.1;0.2;0.0;4.9;0.0;-0.0;14.8;862.2;69.6;00:00:31;71.0;--.--;189;71;-19.4673215;-49.1436815
1.8;-10.1;0;0.0;-0.1;0.1;4.9;0.0;-0.0;14.8;862.2;75.9;00:00:32;75.9;--.--;189;71;-19.4672865;-49.1436753
1.8;-10.0;0;0.1;0.1;0.0;5.0;0.0;-0.0;14.8;862.2;80.0;00:00:33;80.8;--.--;189;71;-19.4672339;-49.1436662
1.9;-10.0;359;-0.2;-0.0;-0.1;5.0;0.0;-0.0;14.8;862.2;84.2;00:00:34;85.8;--.--;189;71;-19.4671899;-49.1436585
1.8;-10.1;359;0.0;-0.1;0.0;5.0;0.0;-0.0;14.8;862.2;90.4;00:00:35;90.7;--.--;189;71;-19.4671462;-49.1436507
1.9;-10.0;359;-0.1;-0.3;-0.1;5.0;0.0;-0.0;14.8;862.2;94.6;00:00:36;95.5;--.--;189;71;-19.4671112;-49.1436445
1.7;-10.1;359;-0.1;0.0;-0.0;5.0;0.0;-0.0;14.8;862.3;98.7;00:00:37;100.2;--.--;189;71;-19.4670583;-49.1436350
